Game Turn, Player, Opponent, Modifier, Change, Value, Max, Accum Amt, Accum Turns, Cooldown Turns, Reduction
78, 5, 4, 당신에 대한 다른 플레이어의 적대감, Activate,  -10.0,  -10.0,    1.0, 0, 0,    1.0
78, 5, 4, 당신에 대한 첫인상, Update,    1.0
78, 6, 4, 당신에 대한 다른 플레이어의 적대감, Activate,  -10.0,  -10.0,    1.0, 0, 0,    1.0
78, 8, 6, 상대방에게 대표단을 파견했음, Activate,    3.0,    3.0,    1.0, 0, 0,   -1.0
78, 8, 4, 당신에 대한 다른 플레이어의 적대감, Activate,  -10.0,  -10.0,    1.0, 0, 0,    1.0
79, 2, 4, 당신에 대한 적대감, Activate,  -19.0,  -19.0,    1.0, 0, 2,   -1.0
79, 8, 4, 상대방에게 대표단을 파견했음, Activate,    3.0,    3.0,    1.0, 0, 0,   -1.0
79, 5, 4, 당신에 대한 다른 플레이어의 적대감, Activate,   -9.0,   -9.0,    1.0, 0, 0,    1.0
79, 6, 4, 당신에 대한 다른 플레이어의 적대감, Activate,   -9.0,   -9.0,    1.0, 0, 0,    1.0
79, 8, 4, 당신에 대한 다른 플레이어의 적대감, Activate,   -9.0,   -9.0,    1.0, 0, 0,    1.0
79, 8, 1, 찬드라굽타는 당신의 제국이 자신의 제국에서 멀리 있어 기뻐함, Update,   10.0
80, 2, 4, 당신에 대한 적대감, Activate,  -17.0,  -17.0,    1.0, 0, 2,   -1.0
80, 5, 4, 당신에 대한 다른 플레이어의 적대감, Activate,   -8.0,   -8.0,    1.0, 0, 0,    1.0
80, 5, 2, 당신에 대한 첫인상, Update,    0.0
80, 5, 8, 당신에 대한 첫인상, Activate,    3.0,    3.0,    1.0, 0, 10,    1.0
80, 5,  8, 당신에 대한 첫인상, Deactivate
80, 5, 8, 같은 비밀 결사의 구성원, Activate,    8.0,    8.0,    1.0, 0, 0,   -1.0
80, 8, 5, 당신에 대한 첫인상, Activate,   -1.0,   -1.0,    1.0, 0, 10,    1.0
80, 8,  5, 당신에 대한 첫인상, Deactivate
80, 8, 5, 같은 비밀 결사의 구성원, Activate,    8.0,    8.0,    1.0, 0, 0,   -1.0
80, 6, 4, 당신에 대한 다른 플레이어의 적대감, Activate,   -8.0,   -8.0,    1.0, 0, 0,    1.0
80, 8, 4, 당신에 대한 다른 플레이어의 적대감, Activate,   -8.0,   -8.0,    1.0, 0, 0,    1.0
80, 8, 1, 상비군 규모가 작은 문명을 싫어함, Activate,   -6.0,   -6.0,    1.0, 0, 0,    1.0
80, 8, 6, 상비군 규모가 작은 문명을 싫어함, Activate,   -6.0,   -6.0,    1.0, 0, 0,    1.0
80, 9, 6, 알렉산더는 당신의 문명이 평화를 누려 불쾌함, Activate,   -8.0,   -8.0,    1.0, 0, 0,    1.0
81, 2, 4, 당신에 대한 적대감, Activate,  -15.0,  -15.0,    1.0, 0, 2,   -1.0
81, 2, 5, 당신에 대한 첫인상, Update,    0.0
81, 4, 6, 생산성이 낮은 문명을 싫어함, Activate,   -6.0,   -6.0,    1.0, 0, 0,    1.0
81, 5, 4, 당신에 대한 다른 플레이어의 적대감, Activate,   -7.0,   -7.0,    1.0, 0, 0,    1.0
81, 5, 0, 함무라비는 다양한 유형의 특수지구를 많이 보유한 문명을 좋아합니다., Activate,    7.0,    7.0,    1.0, 0, 0,    1.0
81, 5, 2, 상비군 규모가 작은 문명을 싫어함, Activate,   -6.0,   -6.0,    1.0, 0, 0,    1.0
81, 5, 2, 함무라비는 다양한 유형의 특수지구를 많이 보유한 문명을 좋아합니다., Activate,   15.0,   15.0,    1.0, 0, 0,    1.0
81, 6, 4, 당신에 대한 다른 플레이어의 적대감, Activate,   -7.0,   -7.0,    1.0, 0, 0,    1.0
81, 6, 4, 야만인을 제거하지 않는 문명을 싫어함, Activate,   -6.0,   -6.0,    1.0, 0, 0,    1.0
81, 6, 5, 당신에 대한 첫인상, Update,    0.0
81, 5, 7, 당신에 대한 첫인상, Activate,    1.0,    1.0,    1.0, 0, 10,    1.0
81, 5,  7, 당신에 대한 첫인상, Deactivate
81, 5, 7, 경쟁 비밀 결사의 구성원, Activate,   -5.0,   -5.0,    1.0, 0, 0,    1.0
81, 7, 5, 당신에 대한 첫인상, Activate,    3.0,    3.0,    1.0, 0, 10,    1.0
81, 7,  5, 당신에 대한 첫인상, Deactivate
81, 7, 5, 경쟁 비밀 결사의 구성원, Activate,   -5.0,   -5.0,    1.0, 0, 0,    1.0
81, 8, 4, 당신에 대한 다른 플레이어의 적대감, Activate,   -7.0,   -7.0,    1.0, 0, 0,    1.0
82, 0, 3, 우호적인 만남, Activate,    2.0,    2.0,    1.0, 0, 10,   -1.0
82, 2, 4, 당신에 대한 적대감, Activate,  -13.0,  -13.0,    1.0, 0, 2,   -1.0
82, 5, 4, 당신에 대한 다른 플레이어의 적대감, Activate,   -6.0,   -6.0,    1.0, 0, 0,    1.0
82, 5, 6, 당신에 대한 첫인상, Update,    2.0
82, 6, 4, 당신에 대한 다른 플레이어의 적대감, Activate,   -6.0,   -6.0,    1.0, 0, 0,    1.0
82, 8, 6, 당신의 병력이 그들의 국경에 위치했음, Activate,   -2.0,   -2.0,    1.0, 0, 10,    1.0
82, 6, 5, 당신이 주변 문명과의 평화를 유지하여 로버트 1세가 기뻐함, Activate,    2.0,   10.0,    1.0, 10, 0,   -1.0
82, 6, 8, 야만인을 제거하지 않는 문명을 싫어함, Activate,   -6.0,   -6.0,    1.0, 0, 0,    1.0
82, 6, 2, 당신이 주변 문명과의 평화를 유지하여 로버트 1세가 기뻐함, Update,    3.0
82, 6, 4, 당신이 주변 문명과의 평화를 유지하여 로버트 1세가 기뻐함, Update,    3.0
82, 8, 6, 상대방에게 병력 철수 맹약을 하지 않기로 함, Activate,   -3.0,   -3.0,    0.0, 0, 10,    1.0
82, 8,  6, 상대방에게 병력 철수 맹약을 하지 않기로 함, Deactivate
82, 8, 4, 당신에 대한 다른 플레이어의 적대감, Activate,   -6.0,   -6.0,    1.0, 0, 0,    1.0
82, 8, 4, 당신에 대한 첫인상, Update,    0.0
83, 1, 6, 암비오릭스는 자신보다 군사 유닛이 많은 문명을 좋아합니다., Activate,    4.0,    4.0,    1.0, 0, 0,    1.0
83, 2, 4, 당신에 대한 적대감, Activate,  -12.0,  -12.0,    1.0, 0, 2,   -1.0
83, 4, 6, 생산성이 낮은 문명을 싫어함, Activate,   -6.0,   -6.0,    1.0, 0, 0,    1.0
83, 4, 8, 영토가 넓은 제국 존중, Activate,   -5.0,   -5.0,    1.0, 0, 0,    1.0
83, 4, 8, 당신에 대한 첫인상, Update,    2.0
83, 5, 2, 함무라비는 다양한 유형의 특수지구를 많이 보유한 문명을 좋아합니다., Activate,    9.0,    9.0,    1.0, 0, 0,    1.0
83, 8,  6, 당신의 병력이 그들의 국경에 위치했음, Deactivate
83, 6, 8, 당신이 주변 문명과의 평화를 유지하여 로버트 1세가 기뻐함, Update,    5.0
83, 8, 4, 찬드라굽타는 당신의 제국이 자신의 제국에서 멀리 있어 기뻐함, Activate,    5.0,   15.0,    1.0, 5, 0,   -1.0
83, 8, 6, 규모가 큰 상비군을 보유한 문명을 만나 기뻐함, Activate,    6.0,    6.0,    1.0, 0, 0,   -1.0
84, 2, 4, 당신에 대한 적대감, Activate,  -10.0,  -10.0,    1.0, 0, 2,   -1.0
84, 4, 2, 국경 개방, Activate,    3.0,    3.0,    1.0, 0, 0,   -1.0
84, 4, 2, 상대방에게 교역 거래, Activate,    9.0,    9.0,    0.0, 0, 2,   -1.0
84, 4,  2, 상대방에게 교역 거래, Deactivate
84, 4, 2, 상대방 주변에 정착, Activate,    0.0,    0.0,    0.0, 0, 10,   -1.0
84, 5, 4, 당신에 대한 다른 플레이어의 적대감, Activate,   -5.0,   -5.0,    1.0, 0, 0,    1.0
84, 6, 4, 당신에 대한 다른 플레이어의 적대감, Activate,   -5.0,   -5.0,    1.0, 0, 0,    1.0
84, 6, 5, 당신에 대한 다른 플레이어의 적대감, Activate,   -5.0,   -5.0,    1.0, 0, 0,    1.0
84, 9, 6, 당신의 병력이 그들의 국경에 위치했음, Activate,   -2.0,   -2.0,    1.0, 0, 10,    1.0
84, 7, 5, 당신에 대한 다른 플레이어의 적대감, Activate,   -5.0,   -5.0,    1.0, 0, 0,    1.0
84, 8, 4, 당신에 대한 다른 플레이어의 적대감, Activate,   -5.0,   -5.0,    1.0, 0, 0,    1.0
84, 8, 5, 당신에 대한 다른 플레이어의 적대감, Activate,   -5.0,   -5.0,    1.0, 0, 0,    1.0
84, 8, 1, 찬드라굽타는 당신의 제국이 자신의 제국에서 멀리 있어 기뻐함, Update,   11.0
84, 9, 6, 상대방에게 병력 철수 맹약을 하지 않기로 함, Activate,   -3.0,   -3.0,    0.0, 0, 10,    1.0
84, 9,  6, 상대방에게 병력 철수 맹약을 하지 않기로 함, Deactivate
85, 0, 5, 당신에 대한 적대감, Activate,   -8.0,   -8.0,    1.0, 0, 2,   -1.0
85, 1, 5, 당신에 대한 다른 플레이어의 적대감, Activate,   -4.0,   -4.0,    1.0, 0, 0,    1.0
85, 2, 5, 당신에 대한 다른 플레이어의 적대감, Activate,   -4.0,   -4.0,    1.0, 0, 0,    1.0
85, 2, 4, 당신에 대한 적대감, Activate,   -8.0,   -8.0,    1.0, 0, 2,   -1.0
85, 4, 2, 상대방에게 교역 거래, Update,    8.0
85, 5, 4, 당신에 대한 다른 플레이어의 적대감, Activate,    0.0,    0.0,    1.0, 0, 0,    1.0
85, 6, 4, 당신에 대한 다른 플레이어의 적대감, Activate,   -4.0,   -4.0,    1.0, 0, 0,    1.0
85, 6, 5, 당신에 대한 다른 플레이어의 적대감, Activate,   -4.0,   -4.0,    1.0, 0, 0,    1.0
85, 9,  6, 당신의 병력이 그들의 국경에 위치했음, Deactivate
85, 6, 1, 당신이 주변 문명과의 평화를 유지하여 로버트 1세가 기뻐함, Update,    4.0
85, 6, 9, 당신이 주변 문명과의 평화를 유지하여 로버트 1세가 기뻐함, Update,    5.0
85, 7, 5, 당신에 대한 다른 플레이어의 적대감, Activate,   -4.0,   -4.0,    1.0, 0, 0,    1.0
85, 8, 4, 당신에 대한 다른 플레이어의 적대감, Activate,   -4.0,   -4.0,    1.0, 0, 0,    1.0
85, 8, 5, 당신에 대한 다른 플레이어의 적대감, Activate,   -4.0,   -4.0,    1.0, 0, 0,    1.0
85, 8, 6, 규모가 큰 상비군을 보유한 문명을 만나 기뻐함, Activate,    6.0,    6.0,    1.0, 0, 0,   -1.0
85, 5, 8, 상대방에게 대표단을 파견했음, Activate,    3.0,    3.0,    1.0, 0, 0,   -1.0
85, 9, 6, 경쟁 비밀 결사의 구성원, Activate,   -5.0,   -5.0,    1.0, 0, 0,    1.0
86, 0, 5, 당신에 대한 적대감, Activate,   -6.0,   -6.0,    1.0, 0, 2,   -1.0
86, 1, 5, 당신에 대한 다른 플레이어의 적대감, Activate,   -3.0,   -3.0,    1.0, 0, 0,    1.0
86, 8, 1, 상대방의 종교 도시가 개종당함, Activate,   -9.0,   -9.0,    1.0, 0, 10,    1.0
86, 2, 5, 당신에 대한 다른 플레이어의 적대감, Activate,   -3.0,   -3.0,    1.0, 0, 0,    1.0
86, 2, 4, 당신에 대한 적대감, Activate,   -6.0,   -6.0,    1.0, 0, 2,   -1.0
86, 4, 5, 상대방에게 대표단을 파견했음, Activate,    3.0,    3.0,    1.0, 0, 0,   -1.0
86, 6, 4, 당신에 대한 다른 플레이어의 적대감, Activate,   -3.0,   -3.0,    1.0, 0, 0,    1.0
86, 6, 5, 당신에 대한 다른 플레이어의 적대감, Activate,   -3.0,   -3.0,    1.0, 0, 0,    1.0
86, 6, 1, 야만인을 제거하지 않는 문명을 싫어함, Activate,   -6.0,   -6.0,    1.0, 0, 0,    1.0
86, 6, 2, 야만인을 제거하지 않는 문명을 싫어함, Activate,   -6.0,   -6.0,    1.0, 0, 0,    1.0
86, 6, 2, 당신에 대한 첫인상, Update,    0.0
86, 6, 0, 당신에 대한 첫인상, Activate,   -6.0,   -6.0,    1.0, 0, 10,    1.0
86, 6,  0, 당신에 대한 첫인상, Deactivate
86, 7, 5, 당신에 대한 다른 플레이어의 적대감, Activate,   -3.0,   -3.0,    1.0, 0, 0,    1.0
86, 8, 4, 당신에 대한 다른 플레이어의 적대감, Activate,   -3.0,   -3.0,    1.0, 0, 0,    1.0
86, 8, 5, 당신에 대한 다른 플레이어의 적대감, Activate,   -3.0,   -3.0,    1.0, 0, 0,    1.0
86, 8, 6, 찬드라굽타는 당신의 제국이 자신의 제국 근처에 있어 불쾌함, Update,   -6.0
87, 0, 5, 당신에 대한 적대감, Activate,   -4.0,   -4.0,    1.0, 0, 2,   -1.0
87, 1, 5, 당신에 대한 다른 플레이어의 적대감, Activate,   -2.0,   -2.0,    1.0, 0, 0,    1.0
87, 2, 5, 당신에 대한 다른 플레이어의 적대감, Activate,   -2.0,   -2.0,    1.0, 0, 0,    1.0
87, 2, 4, 당신에 대한 적대감, Activate,   -4.0,   -4.0,    1.0, 0, 2,   -1.0
87, 4, 6, 생산성이 낮은 문명을 싫어함, Activate,   -6.0,   -6.0,    1.0, 0, 0,    1.0
87, 4, 2, 상대방에게 교역 거래, Update,    7.0
87, 5, 1, 당신에 대한 첫인상, Update,    2.0
87, 6, 4, 당신에 대한 다른 플레이어의 적대감, Activate,   -2.0,   -2.0,    1.0, 0, 0,    1.0
87, 6, 5, 당신에 대한 다른 플레이어의 적대감, Activate,   -2.0,   -2.0,    1.0, 0, 0,    1.0
87, 7, 5, 당신에 대한 다른 플레이어의 적대감, Activate,   -2.0,   -2.0,    1.0, 0, 0,    1.0
87, 8, 4, 당신에 대한 다른 플레이어의 적대감, Activate,   -2.0,   -2.0,    1.0, 0, 0,    1.0
87, 8, 5, 당신에 대한 다른 플레이어의 적대감, Activate,   -2.0,   -2.0,    1.0, 0, 0,    1.0
87, 8, 4, 찬드라굽타는 당신의 제국이 자신의 제국에서 멀리 있어 기뻐함, Update,    6.0
88, 0, 5, 당신에 대한 적대감, Activate,   -2.0,   -2.0,    1.0, 0, 2,   -1.0
88, 1, 5, 당신에 대한 다른 플레이어의 적대감, Activate,   -1.0,   -1.0,    1.0, 0, 0,    1.0
88, 1, 5, 당신에 대한 첫인상, Update,    0.0
88, 2, 5, 당신에 대한 다른 플레이어의 적대감, Activate,   -1.0,   -1.0,    1.0, 0, 0,    1.0
88, 2, 4, 당신에 대한 적대감, Activate,   -3.0,   -3.0,    1.0, 0, 2,   -1.0
88, 3, 9, 당신에 대한 첫인상, Activate,    3.0,    3.0,    1.0, 0, 10,    1.0
88, 3,  9, 당신에 대한 첫인상, Deactivate
88, 9, 3, 당신에 대한 첫인상, Activate,    3.0,    3.0,    1.0, 0, 10,    1.0
88, 9,  3, 당신에 대한 첫인상, Deactivate
88, 4, 5, 당신에 대한 첫인상, Update,    0.0
88, 5, 1, 당신에 대한 다른 플레이어의 적대감, Activate,  -13.0,  -13.0,    1.0, 0, 0,    1.0
88, 5, 4, 상비군 규모가 작은 문명을 싫어함, Activate,   -6.0,   -6.0,    1.0, 0, 0,    1.0
88, 5, 4, 함무라비는 다양한 유형의 특수지구를 많이 보유한 문명을 좋아합니다., Activate,    7.0,    7.0,    1.0, 0, 0,    1.0
88, 5, 4, 당신에 대한 첫인상, Update,    0.0
88, 6, 1, 당신에 대한 다른 플레이어의 적대감, Activate,  -15.0,  -15.0,    1.0, 0, 0,    1.0
88, 6, 4, 당신에 대한 다른 플레이어의 적대감, Activate,   -1.0,   -1.0,    1.0, 0, 0,    1.0
88, 6, 5, 당신에 대한 다른 플레이어의 적대감, Activate,   -1.0,   -1.0,    1.0, 0, 0,    1.0
88, 7, 5, 당신에 대한 다른 플레이어의 적대감, Activate,   -1.0,   -1.0,    1.0, 0, 0,    1.0
88, 8, 4, 당신에 대한 다른 플레이어의 적대감, Activate,   -1.0,   -1.0,    1.0, 0, 0,    1.0
88, 8, 5, 당신에 대한 다른 플레이어의 적대감, Activate,   -1.0,   -1.0,    1.0, 0, 0,    1.0
88, 8, 1, 당신에 대한 적대감, Activate,  -30.0,  -30.0,    1.0, 0, 2,   -1.0
89, 0, 5, 당신에 대한 적대감, Activate,   -1.0,   -1.0,    1.0, 0, 2,   -1.0
89, 0, 5, 당신의 불가사의 수가 적어 기뻐함, Activate,    6.0,    6.0,    1.0, 0, 0,   -1.0
89, 1, 5, 당신에 대한 다른 플레이어의 적대감, Activate,    0.0,    0.0,    1.0, 0, 0,    1.0
89, 2, 5, 당신에 대한 다른 플레이어의 적대감, Activate,    0.0,    0.0,    1.0, 0, 0,    1.0
89, 2, 4, 당신에 대한 적대감, Activate,   -1.0,   -1.0,    1.0, 0, 2,   -1.0
89, 9, 3, 상대방에게 대표단을 파견했음, Activate,    3.0,    3.0,    1.0, 0, 0,   -1.0
89, 4, 5, 생산성이 낮은 문명을 싫어함, Activate,   -6.0,   -6.0,    1.0, 0, 0,    1.0
89, 4, 6, 생산성이 낮은 문명을 싫어함, Activate,   -6.0,   -6.0,    1.0, 0, 0,    1.0
89, 4, 2, 상대방에게 교역 거래, Update,    6.0
89, 6, 1, 당신에 대한 다른 플레이어의 적대감, Activate,  -14.0,  -14.0,    1.0, 0, 0,    1.0
89, 6, 4, 당신에 대한 다른 플레이어의 적대감, Activate,    0.0,    0.0,    1.0, 0, 0,    1.0
89, 6, 5, 당신에 대한 다른 플레이어의 적대감, Activate,    0.0,    0.0,    1.0, 0, 0,    1.0
89, 7, 5, 당신에 대한 다른 플레이어의 적대감, Activate,    0.0,    0.0,    1.0, 0, 0,    1.0
89, 8, 4, 당신에 대한 다른 플레이어의 적대감, Activate,    0.0,    0.0,    1.0, 0, 0,    1.0
89, 8, 5, 당신에 대한 다른 플레이어의 적대감, Activate,    0.0,    0.0,    1.0, 0, 0,    1.0
89, 8, 1, 당신에 대한 적대감, Activate,  -28.0,  -28.0,    1.0, 0, 2,   -1.0
89, 8, 1, 찬드라굽타는 당신의 제국이 자신의 제국에서 멀리 있어 기뻐함, Update,   12.0
89, 8, 5, 당신에 대한 첫인상, Update,    0.0
90, 0, 5, 당신에 대한 적대감, Activate,    0.0,    0.0,    1.0, 0, 2,   -1.0
90, 0, 9, 당신에 대한 첫인상, Activate,   -3.0,   -3.0,    1.0, 0, 10,    1.0
90, 0,  9, 당신에 대한 첫인상, Deactivate
90, 9, 0, 당신에 대한 첫인상, Activate,   -4.0,   -4.0,    1.0, 0, 10,    1.0
90, 9,  0, 당신에 대한 첫인상, Deactivate
90, 1, 5, 암비오릭스는 자신보다 군사 유닛이 많은 문명을 좋아합니다., Activate,    0.0,    0.0,    1.0, 0, 0,    1.0
90, 2, 4, 상대방 주변에 정착, Activate,    0.0,    0.0,    0.0, 0, 10,   -1.0
90, 2, 4, 당신에 대한 적대감, Activate,    0.0,    0.0,    1.0, 0, 2,   -1.0
90, 5, 8, 당신에 대한 첫인상, Update,    2.0
90, 6, 1, 당신에 대한 다른 플레이어의 적대감, Activate,  -13.0,  -13.0,    1.0, 0, 0,    1.0
90, 8, 1, 당신에 대한 적대감, Activate,  -26.0,  -26.0,    1.0, 0, 2,   -1.0
90, 8, 5, 찬드라굽타는 당신의 제국이 자신의 제국에서 멀리 있어 기뻐함, Activate,    5.0,   15.0,    1.0, 5, 0,   -1.0
90, 8, 1, 규모가 큰 상비군을 보유한 문명을 만나 기뻐함, Activate,    6.0,    6.0,    1.0, 0, 0,   -1.0
91, 4, 2, 상대방에게 대표단을 파견했음, Activate,    3.0,    3.0,    1.0, 0, 0,   -1.0
91, 4, 6, 영토가 넓은 제국 존중, Activate,   -5.0,   -5.0,    1.0, 0, 0,    1.0
91, 4, 6, 생산성이 낮은 문명을 싫어함, Activate,   -6.0,   -6.0,    1.0, 0, 0,    1.0
91, 4, 2, 상대방에게 교역 거래, Update,    5.0
91, 2, 4, 상대방에게 대표단을 파견했음, Activate,    3.0,    3.0,    1.0, 0, 0,   -1.0
91, 5, 1, 당신에 대한 다른 플레이어의 적대감, Activate,  -12.0,  -12.0,    1.0, 0, 0,    1.0
91, 5, 7, 당신에 대한 첫인상, Update,    0.0
91, 6, 1, 당신에 대한 다른 플레이어의 적대감, Activate,  -12.0,  -12.0,    1.0, 0, 0,    1.0
91, 6, 5, 당신이 주변 문명과의 평화를 유지하여 로버트 1세가 기뻐함, Update,    3.0
91, 6, 0, 우호적인 만남, Activate,    2.0,    2.0,    1.0, 0, 10,   -1.0
91, 7, 5, 당신에 대한 첫인상, Update,    2.0
91, 8, 1, 당신에 대한 적대감, Activate,  -25.0,  -25.0,    1.0, 0, 2,   -1.0
91, 8, 6, 상대방에게 병력 철수 맹약을 하지 않기로 함, Update,   -2.0
91, 0, 9, 국경 개방, Activate,    3.0,    3.0,    1.0, 0, 0,   -1.0
92, 3, 9, 경쟁 비밀 결사의 구성원, Activate,   -5.0,   -5.0,    1.0, 0, 0,    1.0
92, 5, 1, 당신에 대한 다른 플레이어의 적대감, Activate,  -11.0,  -11.0,    1.0, 0, 0,    1.0
92, 5, 4, 규모가 큰 상비군을 보유한 문명을 만나 기뻐함, Activate,    6.0,    6.0,    1.0, 0, 0,   -1.0
92, 5, 6, 당신에 대한 첫인상, Update,    1.0
92, 6, 1, 당신에 대한 다른 플레이어의 적대감, Activate,  -11.0,  -11.0,    1.0, 0, 0,    1.0
92, 6, 2, 당신이 주변 문명과의 평화를 유지하여 로버트 1세가 기뻐함, Update,    4.0
92, 6, 4, 당신이 주변 문명과의 평화를 유지하여 로버트 1세가 기뻐함, Update,    4.0
92, 8, 1, 당신에 대한 적대감, Activate,  -23.0,  -23.0,    1.0, 0, 2,   -1.0
92, 8, 4, 찬드라굽타는 당신의 제국이 자신의 제국에서 멀리 있어 기뻐함, Update,    7.0
92, 8, 6, 당신의 병력이 그들의 국경에 위치했음, Update,   -1.0
93, 1, 6, 암비오릭스는 자신보다 군사 유닛이 많은 문명을 좋아합니다., Activate,    0.0,    0.0,    1.0, 0, 0,    1.0
93, 4, 2, 상대방에게 교역 거래, Update,    4.0
93, 4, 8, 당신에 대한 첫인상, Update,    1.0
93, 6, 8, 당신이 주변 문명과의 평화를 유지하여 로버트 1세가 기뻐함, Update,    6.0
93, 8, 1, 당신에 대한 적대감, Activate,  -22.0,  -22.0,    1.0, 0, 2,   -1.0
93, 9, 6, 상대방에게 병력 철수 맹약을 하지 않기로 함, Update,   -2.0
93, 9, 0, 우호적인 만남, Activate,    2.0,    2.0,    1.0, 0, 10,   -1.0
94, 4, 2, 영토가 넓은 제국 존중, Activate,  -13.0,  -13.0,    1.0, 0, 0,    1.0
94, 5, 1, 당신에 대한 다른 플레이어의 적대감, Activate,  -10.0,  -10.0,    1.0, 0, 0,    1.0
94, 6, 1, 당신에 대한 다른 플레이어의 적대감, Activate,  -10.0,  -10.0,    1.0, 0, 0,    1.0
94, 8, 1, 당신에 대한 적대감, Activate,  -20.0,  -20.0,    1.0, 0, 2,   -1.0
94, 8, 1, 찬드라굽타는 당신의 제국이 자신의 제국에서 멀리 있어 기뻐함, Update,   13.0
94, 8, 5, 찬드라굽타는 당신의 제국이 자신의 제국에서 멀리 있어 기뻐함, Update,    6.0
94, 9, 6, 당신의 병력이 그들의 국경에 위치했음, Update,   -1.0
95, 4, 2, 상대방에게 교역 거래, Update,    3.0
95, 5, 1, 당신에 대한 다른 플레이어의 적대감, Activate,   -9.0,   -9.0,    1.0, 0, 0,    1.0
95, 5, 4, 함무라비는 다양한 유형의 특수지구를 많이 보유한 문명을 좋아합니다., Activate,   15.0,   15.0,    1.0, 0, 0,    1.0
